iter	Passed	Remaining
1526	316379	90334
1527	316771	90180
1528	317160	90024
1529	317675	89904
1530	318177	89779
1531	318651	89646
1532	319156	89522
1533	319627	89387
1534	320158	89269
1535	320553	89112
1536	320984	88965
1537	321449	88827
1538	321951	88698
1539	322591	88608
1540	323096	88479
1541	323579	88344
1542	324163	88236
1543	324770	88133
1544	325434	88046
1545	325849	87890
1546	326209	87720
1547	326623	87563
1548	327235	87460
1549	327830	87350
1550	328460	87250
1551	329262	87195
1552	330079	87142
1553	330785	87059
1554	331647	87017
1555	332299	86918
1556	333144	86870
1557	333872	86789
1558	334444	86668
1559	334995	86540
1560	335557	86415
1561	336038	86268
1562	336505	86117
1563	336948	85960
1564	337532	85838
1565	337885	85658
1566	338341	85502
1567	339259	85463
1568	339926	85360
1569	340546	85245
1570	341302	85162
1571	342040	85074
1572	342922	85022
1573	343926	84998
1574	344648	84903
1575	345435	84824
1576	346289	84760
1577	346868	84628
1578	347587	84530
1579	348419	84458
1580	348863	84292
1581	349205	84100
1582	349615	83925
1583	349953	83732
1584	350244	83528
1585	350676	83357
1586	351047	83171
1587	351411	82984
1588	351798	82802
1589	352746	82751
1590	354299	82840
1591	355618	82873
1592	357234	82973
1593	358459	82980
1594	359564	82959
1595	361043	83021
1596	362197	83008
1597	363508	83029
1598	364618	83002
1599	365523	82928
1600	366327	82829
1601	367166	82738
1602	368302	82712
1603	369378	82672
1604	370088	82549
1605	370811	82428
1606	371472	82292
1607	372351	82204
1608	372900	82042
1609	373519	81895
1610	374342	81793
1611	375075	81669
1612	375994	81585
1613	376873	81492
1614	377869	81423
1615	378721	81322
1616	379551	81214
1617	380379	81106
1618	381076	80969
1619	381801	80838
1620	382874	80779
1621	383784	80684
1622	384616	80572
1623	385311	80431
1624	386117	80312
1625	386903	80188
1626	387641	80053
1627	388268	79895
1628	388687	79693
1629	389222	79516
1630	389682	79322
1631	390069	79113
1632	390460	78905
1633	390782	78682
1634	391132	78465
1635	391534	78259
1636	392043	78073
1637	392472	77871
1638	392966	77682
1639	393506	77501
1640	394216	77353
1641	394805	77181
1642	395450	77020
1643	396131	76865
1644	396622	76672
1645	397144	76485
1646	397618	76288
1647	398252	76122
1648	398730	75925
1649	399163	75720
1650	399594	75513
1651	399998	75302
1652	400413	75092
1653	400891	74894
1654	401355	74693
1655	401714	74472
1656	402035	74244
1657	402434	74030
1658	402767	73804
