iter	Passed	Remaining
1532	642301	195665
1533	642746	195254
1534	643194	194843
1535	643641	194433
1536	644051	194011
1537	644480	193595
1538	644922	193183
1539	645371	192773
1540	645823	192364
1541	646299	191961
1542	646792	191564
1543	647236	191152
1544	647694	190744
1545	648109	190324
1546	648525	189904
1547	648936	189482
1548	649377	189069
1549	649847	188665
1550	650273	188248
1551	650705	187832
1552	651153	187421
1553	651574	187002
1554	652039	186596
1555	652453	186175
1556	653292	185875
1557	653776	185474
1558	654205	185057
1559	654667	184649
1560	655107	184236
1561	655530	183817
1562	655998	183410
1563	656401	182986
1564	656859	182577
1565	657309	182166
1566	657726	181745
1567	658160	181329
1568	658597	180914
1569	659035	180500
1570	659479	180086
1571	659905	179668
1572	660346	179254
1573	660768	178835
1574	661198	178418
1575	661655	178008
1576	662104	177596
1577	662530	177178
1578	662981	176767
1579	663436	176356
1580	663911	175951
1581	664358	175538
1582	664790	175121
1583	665195	174697
1584	665619	174278
1585	666058	173864
1586	666517	173454
1587	666955	173038
1588	667420	172630
1589	667827	172207
1590	668680	171898
1591	669106	171479
1592	669558	171067
1593	670004	170653
1594	670403	170227
1595	670837	169810
1596	671282	169396
1597	671698	168975
1598	672122	168555
1599	672557	168139
1600	672997	167723
1601	673423	167305
1602	673870	166891
1603	674372	166490
1604	674783	166068
1605	675234	165655
1606	675665	165237
1607	676109	164822
1608	676562	164410
1609	676989	163991
1610	677411	163571
1611	677854	163155
1612	678277	162736
1613	678747	162327
1614	679159	161904
1615	679601	161489
1616	680004	161064
1617	680420	160643
1618	680843	160223
1619	681293	159809
1620	681717	159389
1621	682171	158977
1622	682611	158560
1623	683057	158146
1624	683494	157729
1625	683906	157306
1626	684343	156890
1627	684784	156474
1628	685213	156055
1629	685624	155632
1630	686061	155215
1631	686505	154800
1632	686958	154386
1633	687386	153967
1634	687822	153550
1635	688262	153134
1636	688678	152712
1637	689141	152301
1638	689620	151893
1639	690076	151480
1640	690531	151066
1641	690978	150651
1642	691424	150236
1643	691896	149826
1644	692355	149414
1645	692776	148993
1646	693426	148621
1647	694014	148236
1648	694445	147816
1649	694909	147405
1650	695379	146994
1651	695803	146573
1652	696252	146158
1653	696658	145733
1654	697061	145308
1655	697520	144895
1656	697949	144476
1657	698383	144057
